rep,bench,arm,ns_per_op,err,probe_off,probe_on
12,WalletAvailableCoins,baseline,26382812.50,0.1,0.2278,0.8716
12,WalletCreateTxUseOnlyPresetInputs,baseline,540227.27,0.1,0.2278,0.8716
12,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15652361.33,0.6,0.2278,0.8716
13,CoinSelection,always,3586341.70,0.3,0.2273,0.8697
13,ComplexMemPool,always,35262000.00,1.6,0.2273,0.8697
13,ConnectBlockAllEcdsa,always,26883562.50,0.6,0.2273,0.8697
13,SignTransactionECDSA,always,54812.29,0.1,0.2273,0.8697
13,SignTransactionSchnorr,always,43161.96,0.1,0.2273,0.8697
13,TxGraphTrim,always,10183625.00,0.0,0.2273,0.8697
13,WalletAvailableCoins,always,26974833.50,0.1,0.2273,0.8697
13,WalletCreateTxUseOnlyPresetInputs,always,548703.07,0.1,0.2273,0.8697
13,WalletCreateTxUsePresetInputsAndCoinSelection,always,16247055.67,1.0,0.2273,0.8697
13,CoinSelection,pass_hoist,3179741.70,0.3,0.2273,0.8697
13,ComplexMemPool,pass_hoist,34515917.00,1.3,0.2273,0.8697
13,ConnectBlockAllEcdsa,pass_hoist,40514542.00,0.3,0.2273,0.8697
13,SignTransactionECDSA,pass_hoist,78226.77,0.1,0.2273,0.8697
13,SignTransactionSchnorr,pass_hoist,62262.81,0.2,0.2273,0.8697
13,TxGraphTrim,pass_hoist,9604000.00,0.0,0.2273,0.8697
13,WalletAvailableCoins,pass_hoist,35311000.00,0.1,0.2273,0.8697
13,WalletCreateTxUseOnlyPresetInputs,pass_hoist,828345.24,0.1,0.2273,0.8697
13,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,16952139.00,1.1,0.2273,0.8697
13,CoinSelection,pass_gated,3110158.30,0.2,0.2273,0.8697
13,ComplexMemPool,pass_gated,35450125.00,0.9,0.2273,0.8697
13,ConnectBlockAllEcdsa,pass_gated,26994396.00,0.6,0.2273,0.8697
13,SignTransactionECDSA,pass_gated,57525.61,0.1,0.2273,0.8697
13,SignTransactionSchnorr,pass_gated,44216.32,0.1,0.2273,0.8697
13,TxGraphTrim,pass_gated,9313917.00,0.0,0.2273,0.8697
13,WalletAvailableCoins,pass_gated,26127729.50,0.1,0.2273,0.8697
13,WalletCreateTxUseOnlyPresetInputs,pass_gated,614002.58,0.0,0.2273,0.8697
13,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15706347.33,0.8,0.2273,0.8697
13,CoinSelection,baseline2,3112512.50,0.2,0.2273,0.8697
13,ComplexMemPool,baseline2,34871791.00,0.9,0.2273,0.8697
13,ConnectBlockAllEcdsa,baseline2,26709312.50,0.1,0.2273,0.8697
13,SignTransactionECDSA,baseline2,50279.57,0.0,0.2273,0.8697
13,SignTransactionSchnorr,baseline2,42303.98,0.1,0.2273,0.8697
13,TxGraphTrim,baseline2,9627291.00,0.0,0.2273,0.8697
13,WalletAvailableCoins,baseline2,25991333.50,0.1,0.2273,0.8697
13,WalletCreateTxUseOnlyPresetInputs,baseline2,517282.14,0.0,0.2273,0.8697
13,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15689430.67,0.8,0.2273,0.8697
13,CoinSelection,baseline,3114291.70,0.4,0.2273,0.8697
13,ComplexMemPool,baseline,34713041.00,1.8,0.2273,0.8697
13,ConnectBlockAllEcdsa,baseline,26964458.50,0.8,0.2273,0.8697
13,SignTransactionECDSA,baseline,55589.48,0.1,0.2273,0.8697
13,SignTransactionSchnorr,baseline,42412.82,0.1,0.2273,0.8697
13,TxGraphTrim,baseline,9396417.00,0.0,0.2273,0.8697
13,WalletAvailableCoins,baseline,24844791.50,0.1,0.2273,0.8697
13,WalletCreateTxUseOnlyPresetInputs,baseline,528530.10,0.1,0.2273,0.8697
13,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15758208.33,0.9,0.2273,0.8697
13,CoinSelection,null,3159579.20,0.5,0.2273,0.8697
13,ComplexMemPool,null,34789750.00,0.8,0.2273,0.8697
13,ConnectBlockAllEcdsa,null,26849062.50,0.5,0.2273,0.8697
13,SignTransactionECDSA,null,53061.63,0.1,0.2273,0.8697
13,SignTransactionSchnorr,null,42362.18,0.1,0.2273,0.8697
13,TxGraphTrim,null,9366000.00,0.0,0.2273,0.8697
13,WalletAvailableCoins,null,26058916.50,0.1,0.2273,0.8697
13,WalletCreateTxUseOnlyPresetInputs,null,562230.91,0.1,0.2273,0.8697
13,WalletCreateTxUsePresetInputsAndCoinSelection,null,15534361.00,0.7,0.2273,0.8697
14,CoinSelection,pass_hoist,3135758.40,0.6,0.2275,0.8696
14,ComplexMemPool,pass_hoist,34926958.00,2.5,0.2275,0.8696
14,ConnectBlockAllEcdsa,pass_hoist,40643292.00,0.2,0.2275,0.8696
14,SignTransactionECDSA,pass_hoist,83564.07,0.2,0.2275,0.8696
14,SignTransactionSchnorr,pass_hoist,62291.22,0.1,0.2275,0.8696
14,TxGraphTrim,pass_hoist,9555875.00,0.0,0.2275,0.8696
14,WalletAvailableCoins,pass_hoist,35506958.00,0.1,0.2275,0.8696
14,WalletCreateTxUseOnlyPresetInputs,pass_hoist,694927.21,0.1,0.2275,0.8696
14,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15936000.00,0.4,0.2275,0.8696
14,CoinSelection,pass_gated,3183933.40,0.2,0.2275,0.8696
14,ComplexMemPool,pass_gated,34718542.00,1.7,0.2275,0.8696
14,ConnectBlockAllEcdsa,pass_gated,26993833.50,0.3,0.2275,0.8696
14,SignTransactionECDSA,pass_gated,57537.15,0.1,0.2275,0.8696
14,SignTransactionSchnorr,pass_gated,44251.80,0.0,0.2275,0.8696
14,TxGraphTrim,pass_gated,9878584.00,0.0,0.2275,0.8696
14,WalletAvailableCoins,pass_gated,26172042.00,0.0,0.2275,0.8696
14,WalletCreateTxUseOnlyPresetInputs,pass_gated,601583.84,0.1,0.2275,0.8696
14,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15587666.67,1.0,0.2275,0.8696
14,CoinSelection,baseline2,3170700.00,0.3,0.2275,0.8696
14,ComplexMemPool,baseline2,37032208.00,1.4,0.2275,0.8696
14,ConnectBlockAllEcdsa,baseline2,27430583.50,0.3,0.2275,0.8696
14,SignTransactionECDSA,baseline2,57950.23,0.1,0.2275,0.8696
14,SignTransactionSchnorr,baseline2,42983.13,0.1,0.2275,0.8696
14,TxGraphTrim,baseline2,9216875.00,0.0,0.2275,0.8696
14,WalletAvailableCoins,baseline2,26505916.50,0.3,0.2275,0.8696
14,WalletCreateTxUseOnlyPresetInputs,baseline2,547758.43,0.3,0.2275,0.8696
14,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,18646666.67,2.5,0.2275,0.8696
14,CoinSelection,baseline,3114795.80,0.2,0.2275,0.8696
14,ComplexMemPool,baseline,34417875.00,1.6,0.2275,0.8696
14,ConnectBlockAllEcdsa,baseline,26928416.50,0.8,0.2275,0.8696
14,SignTransactionECDSA,baseline,52862.04,0.1,0.2275,0.8696
14,SignTransactionSchnorr,baseline,42263.22,0.1,0.2275,0.8696
14,TxGraphTrim,baseline,9298916.00,0.0,0.2275,0.8696
14,WalletAvailableCoins,baseline,26067750.00,0.1,0.2275,0.8696
14,WalletCreateTxUseOnlyPresetInputs,baseline,506161.41,0.1,0.2275,0.8696
14,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15705944.33,0.8,0.2275,0.8696
14,CoinSelection,null,3174283.30,0.3,0.2275,0.8696
14,ComplexMemPool,null,35163750.00,2.1,0.2275,0.8696
14,ConnectBlockAllEcdsa,null,26849750.00,0.6,0.2275,0.8696
14,SignTransactionECDSA,null,53060.78,0.1,0.2275,0.8696
14,SignTransactionSchnorr,null,42289.41,0.2,0.2275,0.8696
14,TxGraphTrim,null,9504542.00,0.0,0.2275,0.8696
14,WalletAvailableCoins,null,26398958.00,0.1,0.2275,0.8696
14,WalletCreateTxUseOnlyPresetInputs,null,573691.27,0.1,0.2275,0.8696
14,WalletCreateTxUsePresetInputsAndCoinSelection,null,15897722.33,0.7,0.2275,0.8696
14,CoinSelection,always,3572100.00,0.4,0.2275,0.8696
14,ComplexMemPool,always,35436000.00,1.9,0.2275,0.8696
14,ConnectBlockAllEcdsa,always,26839729.00,0.3,0.2275,0.8696
14,SignTransactionECDSA,always,56803.71,0.1,0.2275,0.8696
14,SignTransactionSchnorr,always,43160.84,0.1,0.2275,0.8696
14,TxGraphTrim,always,10102167.00,0.0,0.2275,0.8696
14,WalletAvailableCoins,always,25973125.00,0.1,0.2275,0.8696
14,WalletCreateTxUseOnlyPresetInputs,always,560208.82,0.1,0.2275,0.8696
14,WalletCreateTxUsePresetInputsAndCoinSelection,always,16263569.33,1.0,0.2275,0.8696
