rep,bench,arm,ns_per_op,err,probe_off,probe_on
4,WalletAvailableCoins,pass_hoist,35090250.00,0.3,0.2177,0.8690
4,WalletCreateTxUseOnlyPresetInputs,pass_hoist,707995.24,0.1,0.2177,0.8690
4,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15941194.33,0.8,0.2177,0.8690
4,CoinSelection,pass_gated,3138570.80,0.3,0.2177,0.8690
4,ComplexMemPool,pass_gated,35284375.00,2.6,0.2177,0.8690
4,ConnectBlockAllEcdsa,pass_gated,27137125.00,0.8,0.2177,0.8690
4,SignTransactionECDSA,pass_gated,61702.27,0.2,0.2177,0.8690
4,SignTransactionSchnorr,pass_gated,44253.64,0.1,0.2177,0.8690
4,TxGraphTrim,pass_gated,9307458.00,0.0,0.2177,0.8690
4,WalletAvailableCoins,pass_gated,26156667.00,0.1,0.2177,0.8690
4,WalletCreateTxUseOnlyPresetInputs,pass_gated,588105.17,0.1,0.2177,0.8690
4,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15614472.33,0.5,0.2177,0.8690
5,CoinSelection,pass_fagate,3102745.90,0.3,0.2263,0.8692
5,ComplexMemPool,pass_fagate,34901792.00,2.0,0.2263,0.8692
5,ConnectBlockAllEcdsa,pass_fagate,38869417.00,0.2,0.2263,0.8692
5,SignTransactionECDSA,pass_fagate,82920.44,0.3,0.2263,0.8692
5,SignTransactionSchnorr,pass_fagate,60820.19,0.2,0.2263,0.8692
5,TxGraphTrim,pass_fagate,9324916.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,pass_fagate,33326291.00,0.2,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,pass_fagate,690458.96,0.1,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fagate,15889291.67,1.2,0.2263,0.8692
5,CoinSelection,baseline2,3142112.50,0.3,0.2263,0.8692
5,ComplexMemPool,baseline2,34434416.00,0.7,0.2263,0.8692
5,ConnectBlockAllEcdsa,baseline2,26756083.50,0.2,0.2263,0.8692
5,SignTransactionECDSA,baseline2,54739.73,0.0,0.2263,0.8692
5,SignTransactionSchnorr,baseline2,42363.71,0.2,0.2263,0.8692
5,TxGraphTrim,baseline2,9659958.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,baseline2,26329562.50,0.0,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,baseline2,550088.60,0.1,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15683041.67,1.1,0.2263,0.8692
5,CoinSelection,baseline,3118058.30,0.5,0.2263,0.8692
5,ComplexMemPool,baseline,34715000.00,1.2,0.2263,0.8692
5,ConnectBlockAllEcdsa,baseline,26914771.00,0.5,0.2263,0.8692
5,SignTransactionECDSA,baseline,55463.93,0.1,0.2263,0.8692
5,SignTransactionSchnorr,baseline,42353.85,0.1,0.2263,0.8692
5,TxGraphTrim,baseline,9707084.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,baseline,25859937.50,0.0,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,baseline,550801.97,0.1,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15524375.00,0.7,0.2263,0.8692
5,CoinSelection,null,3116012.50,0.3,0.2263,0.8692
5,ComplexMemPool,null,35254625.00,3.7,0.2263,0.8692
5,ConnectBlockAllEcdsa,null,26735417.00,0.2,0.2263,0.8692
5,SignTransactionECDSA,null,54390.68,0.1,0.2263,0.8692
5,SignTransactionSchnorr,null,42230.58,0.1,0.2263,0.8692
5,TxGraphTrim,null,9166208.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,null,25850458.50,0.1,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,null,572339.43,0.1,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,null,15731472.00,0.7,0.2263,0.8692
5,CoinSelection,always,3573979.20,0.3,0.2263,0.8692
5,ComplexMemPool,always,36180292.00,1.8,0.2263,0.8692
5,ConnectBlockAllEcdsa,always,26903042.00,0.6,0.2263,0.8692
5,SignTransactionECDSA,always,61842.06,0.1,0.2263,0.8692
5,SignTransactionSchnorr,always,43308.27,0.0,0.2263,0.8692
5,TxGraphTrim,always,10167083.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,always,26705625.00,0.1,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,always,538353.22,0.0,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,always,16283472.33,1.1,0.2263,0.8692
5,CoinSelection,pass_hoist,3128816.70,0.1,0.2263,0.8692
5,ComplexMemPool,pass_hoist,34886875.00,0.5,0.2263,0.8692
5,ConnectBlockAllEcdsa,pass_hoist,40528084.00,0.7,0.2263,0.8692
5,SignTransactionECDSA,pass_hoist,82087.07,0.2,0.2263,0.8692
5,SignTransactionSchnorr,pass_hoist,62112.67,0.1,0.2263,0.8692
5,TxGraphTrim,pass_hoist,9316291.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,pass_hoist,34854042.00,0.2,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,pass_hoist,736414.90,0.1,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,16037611.00,0.6,0.2263,0.8692
5,CoinSelection,pass_gated,3191670.90,0.2,0.2263,0.8692
5,ComplexMemPool,pass_gated,34543083.00,1.3,0.2263,0.8692
5,ConnectBlockAllEcdsa,pass_gated,27046583.50,0.6,0.2263,0.8692
5,SignTransactionECDSA,pass_gated,69703.16,0.1,0.2263,0.8692
5,SignTransactionSchnorr,pass_gated,44164.61,0.1,0.2263,0.8692
5,TxGraphTrim,pass_gated,9362625.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,pass_gated,25055437.50,0.0,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,pass_gated,547721.37,0.1,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15669277.67,0.7,0.2263,0.8692
5,CoinSelection,pass_fa,3141920.80,0.3,0.2263,0.8692
5,ComplexMemPool,pass_fa,34320167.00,0.7,0.2263,0.8692
5,ConnectBlockAllEcdsa,pass_fa,39631375.00,0.5,0.2263,0.8692
5,SignTransactionECDSA,pass_fa,83907.37,0.3,0.2263,0.8692
5,SignTransactionSchnorr,pass_fa,59538.97,0.1,0.2263,0.8692
5,TxGraphTrim,pass_fa,9328000.00,0.0,0.2263,0.8692
5,WalletAvailableCoins,pass_fa,34061729.00,0.2,0.2263,0.8692
5,WalletCreateTxUseOnlyPresetInputs,pass_fa,675728.12,0.1,0.2263,0.8692
5,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fa,16041986.00,0.7,0.2263,0.8692
6,CoinSelection,baseline2,3106733.30,0.1,0.2182,0.8710
6,ComplexMemPool,baseline2,35238084.00,2.0,0.2182,0.8710
6,ConnectBlockAllEcdsa,baseline2,26840937.50,0.6,0.2182,0.8710
6,SignTransactionECDSA,baseline2,56496.38,0.1,0.2182,0.8710
6,SignTransactionSchnorr,baseline2,42304.30,0.0,0.2182,0.8710
6,TxGraphTrim,baseline2,9160792.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,baseline2,26380291.50,0.1,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,baseline2,574699.02,0.1,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15749777.67,1.4,0.2182,0.8710
6,CoinSelection,baseline,3114025.00,0.1,0.2182,0.8710
6,ComplexMemPool,baseline,34203000.00,0.5,0.2182,0.8710
6,ConnectBlockAllEcdsa,baseline,26730271.00,0.2,0.2182,0.8710
6,SignTransactionECDSA,baseline,60830.95,0.1,0.2182,0.8710
6,SignTransactionSchnorr,baseline,42410.51,0.0,0.2182,0.8710
6,TxGraphTrim,baseline,9166000.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,baseline,26254417.00,0.1,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,baseline,538936.65,0.2,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15833486.00,0.7,0.2182,0.8710
6,CoinSelection,null,3203758.40,0.1,0.2182,0.8710
6,ComplexMemPool,null,34614666.00,1.0,0.2182,0.8710
6,ConnectBlockAllEcdsa,null,26727479.50,0.1,0.2182,0.8710
6,SignTransactionECDSA,null,56681.15,0.2,0.2182,0.8710
6,SignTransactionSchnorr,null,42273.19,0.2,0.2182,0.8710
6,TxGraphTrim,null,9424584.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,null,25964417.00,0.0,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,null,505620.47,0.0,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,null,15673694.33,0.9,0.2182,0.8710
6,CoinSelection,always,3575237.50,0.3,0.2182,0.8710
6,ComplexMemPool,always,35450708.00,0.5,0.2182,0.8710
6,ConnectBlockAllEcdsa,always,26803958.50,0.2,0.2182,0.8710
6,SignTransactionECDSA,always,57440.45,0.1,0.2182,0.8710
6,SignTransactionSchnorr,always,42987.25,0.1,0.2182,0.8710
6,TxGraphTrim,always,10166000.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,always,26747708.50,0.1,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,always,548476.60,0.1,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,always,16148708.33,0.5,0.2182,0.8710
6,CoinSelection,pass_hoist,3188529.20,0.3,0.2182,0.8710
6,ComplexMemPool,pass_hoist,35546292.00,2.5,0.2182,0.8710
6,ConnectBlockAllEcdsa,pass_hoist,40358708.00,0.6,0.2182,0.8710
6,SignTransactionECDSA,pass_hoist,88505.79,0.2,0.2182,0.8710
6,SignTransactionSchnorr,pass_hoist,62038.65,0.1,0.2182,0.8710
6,TxGraphTrim,pass_hoist,9436834.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,pass_hoist,35009959.00,0.3,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,pass_hoist,765784.27,0.2,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15967652.67,0.4,0.2182,0.8710
6,CoinSelection,pass_gated,3121554.20,0.5,0.2182,0.8710
6,ComplexMemPool,pass_gated,34375042.00,1.2,0.2182,0.8710
6,ConnectBlockAllEcdsa,pass_gated,26918750.00,0.1,0.2182,0.8710
6,SignTransactionECDSA,pass_gated,68016.57,0.1,0.2182,0.8710
6,SignTransactionSchnorr,pass_gated,44360.40,0.1,0.2182,0.8710
6,TxGraphTrim,pass_gated,9348500.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,pass_gated,26019687.50,0.1,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,pass_gated,547994.53,0.1,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15901069.67,0.6,0.2182,0.8710
6,CoinSelection,pass_fa,3180637.50,0.3,0.2182,0.8710
6,ComplexMemPool,pass_fa,34627208.00,0.7,0.2182,0.8710
6,ConnectBlockAllEcdsa,pass_fa,39617167.00,0.5,0.2182,0.8710
6,SignTransactionECDSA,pass_fa,71884.93,0.1,0.2182,0.8710
6,SignTransactionSchnorr,pass_fa,59617.63,0.1,0.2182,0.8710
6,TxGraphTrim,pass_fa,9442000.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,pass_fa,34104000.00,0.1,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,pass_fa,687734.15,0.1,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fa,15897319.33,0.8,0.2182,0.8710
6,CoinSelection,pass_fagate,3117362.50,0.3,0.2182,0.8710
6,ComplexMemPool,pass_fagate,34142875.00,1.5,0.2182,0.8710
6,ConnectBlockAllEcdsa,pass_fagate,39077083.00,0.5,0.2182,0.8710
6,SignTransactionECDSA,pass_fagate,85481.73,0.2,0.2182,0.8710
6,SignTransactionSchnorr,pass_fagate,60968.23,0.1,0.2182,0.8710
6,TxGraphTrim,pass_fagate,9224542.00,0.0,0.2182,0.8710
6,WalletAvailableCoins,pass_fagate,33602125.00,0.1,0.2182,0.8710
6,WalletCreateTxUseOnlyPresetInputs,pass_fagate,707887.62,0.1,0.2182,0.8710
6,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fagate,15837972.00,0.4,0.2182,0.8710
7,CoinSelection,baseline,3176000.00,0.2,0.2245,0.8695
7,ComplexMemPool,baseline,34315625.00,1.0,0.2245,0.8695
7,ConnectBlockAllEcdsa,baseline,26707062.50,0.2,0.2245,0.8695
7,SignTransactionECDSA,baseline,53398.80,0.1,0.2245,0.8695
7,SignTransactionSchnorr,baseline,42165.60,0.0,0.2245,0.8695
7,TxGraphTrim,baseline,9247208.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,baseline,26105166.50,0.1,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,baseline,583220.43,0.2,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15506152.67,0.3,0.2245,0.8695
7,CoinSelection,null,3175587.50,0.3,0.2245,0.8695
7,ComplexMemPool,null,34755375.00,0.9,0.2245,0.8695
7,ConnectBlockAllEcdsa,null,26820562.50,0.5,0.2245,0.8695
7,SignTransactionECDSA,null,55784.56,0.1,0.2245,0.8695
7,SignTransactionSchnorr,null,42252.28,0.1,0.2245,0.8695
7,TxGraphTrim,null,9121750.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,null,26188396.00,0.1,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,null,561140.51,0.2,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,null,16596625.00,1.8,0.2245,0.8695
7,CoinSelection,always,3575166.60,0.4,0.2245,0.8695
7,ComplexMemPool,always,36039958.00,0.6,0.2245,0.8695
7,ConnectBlockAllEcdsa,always,26845750.00,0.5,0.2245,0.8695
7,SignTransactionECDSA,always,58562.52,0.1,0.2245,0.8695
7,SignTransactionSchnorr,always,43095.40,0.1,0.2245,0.8695
7,TxGraphTrim,always,10022167.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,always,26843854.50,0.1,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,always,561045.74,0.1,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,always,15964861.33,0.2,0.2245,0.8695
7,CoinSelection,pass_hoist,3113645.90,0.4,0.2245,0.8695
7,ComplexMemPool,pass_hoist,35424791.00,2.0,0.2245,0.8695
7,ConnectBlockAllEcdsa,pass_hoist,40560916.00,0.5,0.2245,0.8695
7,SignTransactionECDSA,pass_hoist,75277.97,0.1,0.2245,0.8695
7,SignTransactionSchnorr,pass_hoist,61906.74,0.3,0.2245,0.8695
7,TxGraphTrim,pass_hoist,9477708.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,pass_hoist,35489417.00,0.2,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,pass_hoist,678768.40,0.1,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15859847.33,0.6,0.2245,0.8695
7,CoinSelection,pass_gated,3188691.70,0.1,0.2245,0.8695
7,ComplexMemPool,pass_gated,35003875.00,1.8,0.2245,0.8695
7,ConnectBlockAllEcdsa,pass_gated,26961437.50,0.2,0.2245,0.8695
7,SignTransactionECDSA,pass_gated,69499.17,0.2,0.2245,0.8695
7,SignTransactionSchnorr,pass_gated,44283.60,0.1,0.2245,0.8695
7,TxGraphTrim,pass_gated,9394792.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,pass_gated,26245208.00,0.0,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,pass_gated,601554.52,0.1,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15815277.67,0.6,0.2245,0.8695
7,CoinSelection,pass_fa,3182383.30,0.3,0.2245,0.8695
7,ComplexMemPool,pass_fa,34696125.00,2.4,0.2245,0.8695
7,ConnectBlockAllEcdsa,pass_fa,39638083.00,0.4,0.2245,0.8695
7,SignTransactionECDSA,pass_fa,77309.83,0.1,0.2245,0.8695
7,SignTransactionSchnorr,pass_fa,59819.40,0.1,0.2245,0.8695
7,TxGraphTrim,pass_fa,9435167.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,pass_fa,33896750.00,0.2,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,pass_fa,675668.27,0.1,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fa,15971208.33,0.7,0.2245,0.8695
7,CoinSelection,pass_fagate,3221954.20,1.9,0.2245,0.8695
7,ComplexMemPool,pass_fagate,35495083.00,0.7,0.2245,0.8695
7,ConnectBlockAllEcdsa,pass_fagate,38794917.00,0.4,0.2245,0.8695
7,SignTransactionECDSA,pass_fagate,82689.59,0.2,0.2245,0.8695
7,SignTransactionSchnorr,pass_fagate,60999.13,0.1,0.2245,0.8695
7,TxGraphTrim,pass_fagate,9573583.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,pass_fagate,33367750.00,0.1,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,pass_fagate,739568.07,0.5,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fagate,16419444.33,1.0,0.2245,0.8695
7,CoinSelection,baseline2,3218733.30,1.1,0.2245,0.8695
7,ComplexMemPool,baseline2,36973625.00,1.1,0.2245,0.8695
7,ConnectBlockAllEcdsa,baseline2,26877708.00,0.6,0.2245,0.8695
7,SignTransactionECDSA,baseline2,58323.29,1.6,0.2245,0.8695
7,SignTransactionSchnorr,baseline2,43696.94,0.9,0.2245,0.8695
7,TxGraphTrim,baseline2,9659959.00,0.0,0.2245,0.8695
7,WalletAvailableCoins,baseline2,26376208.50,0.5,0.2245,0.8695
7,WalletCreateTxUseOnlyPresetInputs,baseline2,528762.85,0.8,0.2245,0.8695
7,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15455402.67,0.7,0.2245,0.8695
8,CoinSelection,null,3199479.10,0.2,0.2302,0.8692
8,ComplexMemPool,null,34506833.00,0.9,0.2302,0.8692
8,ConnectBlockAllEcdsa,null,27225937.50,1.9,0.2302,0.8692
8,SignTransactionECDSA,null,60382.16,0.1,0.2302,0.8692
8,SignTransactionSchnorr,null,42396.57,0.1,0.2302,0.8692
8,TxGraphTrim,null,9612416.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,null,25779250.00,0.1,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,null,561045.98,0.1,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,null,15485541.67,0.7,0.2302,0.8692
8,CoinSelection,always,3575537.50,0.1,0.2302,0.8692
8,ComplexMemPool,always,35721417.00,2.9,0.2302,0.8692
8,ConnectBlockAllEcdsa,always,26845625.00,0.4,0.2302,0.8692
8,SignTransactionECDSA,always,60705.32,0.1,0.2302,0.8692
8,SignTransactionSchnorr,always,43102.60,0.1,0.2302,0.8692
8,TxGraphTrim,always,10090666.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,always,26855645.50,0.1,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,always,596629.69,0.1,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,always,16021458.33,0.7,0.2302,0.8692
8,CoinSelection,pass_hoist,3172929.10,0.3,0.2302,0.8692
8,ComplexMemPool,pass_hoist,34274458.00,1.2,0.2302,0.8692
8,ConnectBlockAllEcdsa,pass_hoist,40535500.00,0.2,0.2302,0.8692
8,SignTransactionECDSA,pass_hoist,78947.81,0.1,0.2302,0.8692
8,SignTransactionSchnorr,pass_hoist,62253.99,0.1,0.2302,0.8692
8,TxGraphTrim,pass_hoist,9304500.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,pass_hoist,34852209.00,0.1,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,pass_hoist,692650.51,0.1,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15729750.00,0.6,0.2302,0.8692
8,CoinSelection,pass_gated,3129250.00,0.5,0.2302,0.8692
8,ComplexMemPool,pass_gated,35319416.00,1.9,0.2302,0.8692
8,ConnectBlockAllEcdsa,pass_gated,26901833.00,0.2,0.2302,0.8692
8,SignTransactionECDSA,pass_gated,58809.88,0.1,0.2302,0.8692
8,SignTransactionSchnorr,pass_gated,44266.62,0.1,0.2302,0.8692
8,TxGraphTrim,pass_gated,9697916.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,pass_gated,26094562.50,0.1,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,pass_gated,613866.48,0.1,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15683583.33,0.6,0.2302,0.8692
8,CoinSelection,pass_fa,3152154.10,0.1,0.2302,0.8692
8,ComplexMemPool,pass_fa,34769083.00,0.6,0.2302,0.8692
8,ConnectBlockAllEcdsa,pass_fa,39648875.00,0.6,0.2302,0.8692
8,SignTransactionECDSA,pass_fa,77464.41,0.1,0.2302,0.8692
8,SignTransactionSchnorr,pass_fa,59709.90,0.0,0.2302,0.8692
8,TxGraphTrim,pass_fa,9629125.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,pass_fa,33357000.00,0.1,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,pass_fa,719403.55,0.1,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fa,16009541.67,0.7,0.2302,0.8692
8,CoinSelection,pass_fagate,3116766.70,0.5,0.2302,0.8692
8,ComplexMemPool,pass_fagate,34529167.00,0.7,0.2302,0.8692
8,ConnectBlockAllEcdsa,pass_fagate,39029666.00,0.6,0.2302,0.8692
8,SignTransactionECDSA,pass_fagate,83716.58,0.1,0.2302,0.8692
8,SignTransactionSchnorr,pass_fagate,61213.72,0.1,0.2302,0.8692
8,TxGraphTrim,pass_fagate,9217375.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,pass_fagate,34385709.00,0.2,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,pass_fagate,723549.03,0.2,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fagate,15960750.00,0.4,0.2302,0.8692
8,CoinSelection,baseline2,3141612.50,0.4,0.2302,0.8692
8,ComplexMemPool,baseline2,34370000.00,0.8,0.2302,0.8692
8,ConnectBlockAllEcdsa,baseline2,27044291.50,1.3,0.2302,0.8692
8,SignTransactionECDSA,baseline2,55022.44,0.0,0.2302,0.8692
8,SignTransactionSchnorr,baseline2,42239.92,0.1,0.2302,0.8692
8,TxGraphTrim,baseline2,9189292.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,baseline2,25929937.50,0.1,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,baseline2,561607.81,0.1,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,baseline2,15548444.33,0.9,0.2302,0.8692
8,CoinSelection,baseline,3200212.50,0.5,0.2302,0.8692
8,ComplexMemPool,baseline,34977292.00,1.9,0.2302,0.8692
8,ConnectBlockAllEcdsa,baseline,26858583.50,0.6,0.2302,0.8692
8,SignTransactionECDSA,baseline,58909.88,0.1,0.2302,0.8692
8,SignTransactionSchnorr,baseline,42362.83,0.1,0.2302,0.8692
8,TxGraphTrim,baseline,9738709.00,0.0,0.2302,0.8692
8,WalletAvailableCoins,baseline,26383916.50,0.1,0.2302,0.8692
8,WalletCreateTxUseOnlyPresetInputs,baseline,561987.01,0.1,0.2302,0.8692
8,WalletCreateTxUsePresetInputsAndCoinSelection,baseline,15895583.33,1.3,0.2302,0.8692
9,CoinSelection,always,3578316.60,0.2,0.2227,0.8696
9,ComplexMemPool,always,36152125.00,1.8,0.2227,0.8696
9,ConnectBlockAllEcdsa,always,26720042.00,0.1,0.2227,0.8696
9,SignTransactionECDSA,always,60069.18,0.1,0.2227,0.8696
9,SignTransactionSchnorr,always,43121.29,0.1,0.2227,0.8696
9,TxGraphTrim,always,10020375.00,0.0,0.2227,0.8696
9,WalletAvailableCoins,always,25842979.00,0.1,0.2227,0.8696
9,WalletCreateTxUseOnlyPresetInputs,always,549343.09,0.0,0.2227,0.8696
9,WalletCreateTxUsePresetInputsAndCoinSelection,always,16078527.67,0.8,0.2227,0.8696
9,CoinSelection,pass_hoist,3114500.00,0.2,0.2227,0.8696
9,ComplexMemPool,pass_hoist,35352584.00,1.3,0.2227,0.8696
9,ConnectBlockAllEcdsa,pass_hoist,40659042.00,0.6,0.2227,0.8696
9,SignTransactionECDSA,pass_hoist,88079.64,0.1,0.2227,0.8696
9,SignTransactionSchnorr,pass_hoist,62261.73,0.1,0.2227,0.8696
9,TxGraphTrim,pass_hoist,9289875.00,0.0,0.2227,0.8696
9,WalletAvailableCoins,pass_hoist,35287375.00,0.2,0.2227,0.8696
9,WalletCreateTxUseOnlyPresetInputs,pass_hoist,708783.68,0.1,0.2227,0.8696
9,WalletCreateTxUsePresetInputsAndCoinSelection,pass_hoist,15847861.33,0.8,0.2227,0.8696
9,CoinSelection,pass_gated,3116041.70,0.2,0.2227,0.8696
9,ComplexMemPool,pass_gated,34576084.00,1.1,0.2227,0.8696
9,ConnectBlockAllEcdsa,pass_gated,27053687.50,0.7,0.2227,0.8696
9,SignTransactionECDSA,pass_gated,56329.90,0.1,0.2227,0.8696
9,SignTransactionSchnorr,pass_gated,44277.66,0.0,0.2227,0.8696
9,TxGraphTrim,pass_gated,9289833.00,0.0,0.2227,0.8696
9,WalletAvailableCoins,pass_gated,25875500.00,0.0,0.2227,0.8696
9,WalletCreateTxUseOnlyPresetInputs,pass_gated,536019.02,0.1,0.2227,0.8696
9,WalletCreateTxUsePresetInputsAndCoinSelection,pass_gated,15709764.00,0.3,0.2227,0.8696
9,CoinSelection,pass_fa,3109983.30,0.1,0.2227,0.8696
9,ComplexMemPool,pass_fa,35103166.00,1.2,0.2227,0.8696
9,ConnectBlockAllEcdsa,pass_fa,40110333.00,0.7,0.2227,0.8696
9,SignTransactionECDSA,pass_fa,88127.13,0.2,0.2227,0.8696
9,SignTransactionSchnorr,pass_fa,59612.82,0.1,0.2227,0.8696
9,TxGraphTrim,pass_fa,9500542.00,0.0,0.2227,0.8696
9,WalletAvailableCoins,pass_fa,33961854.00,0.1,0.2227,0.8696
9,WalletCreateTxUseOnlyPresetInputs,pass_fa,647277.61,0.1,0.2227,0.8696
9,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fa,15962930.67,0.5,0.2227,0.8696
9,CoinSelection,pass_fagate,3191895.80,0.3,0.2227,0.8696
9,ComplexMemPool,pass_fagate,35084250.00,1.4,0.2227,0.8696
9,ConnectBlockAllEcdsa,pass_fagate,39153333.00,0.5,0.2227,0.8696
9,SignTransactionECDSA,pass_fagate,77341.16,0.1,0.2227,0.8696
9,SignTransactionSchnorr,pass_fagate,61120.00,0.1,0.2227,0.8696
9,TxGraphTrim,pass_fagate,9582167.00,0.0,0.2227,0.8696
9,WalletAvailableCoins,pass_fagate,34273041.50,0.1,0.2227,0.8696
9,WalletCreateTxUseOnlyPresetInputs,pass_fagate,708195.70,0.2,0.2227,0.8696
9,WalletCreateTxUsePresetInputsAndCoinSelection,pass_fagate,16267833.33,1.3,0.2227,0.8696
9,CoinSelection,baseline2,3116058.30,0.3,0.2227,0.8696
9,ComplexMemPool,baseline2,34657000.00,1.0,0.2227,0.8696
9,ConnectBlockAllEcdsa,baseline2,26827021.00,0.6,0.2227,0.8696
9,SignTransactionECDSA,baseline2,55455.11,0.1,0.2227,0.8696
