# Experiment 01, the wallet flow under gem5 with the four arms, 2026-09-05: base (libsecp256k1 through the pass with an empty seed, coin selection plain C++), blanket (base + the constructor's msr DIT #1), api (base with secp256k1_ecdsa_sign and secp256k1_ec_pubkey_create wrapped in Apple's prologue/epilogue: mrs DIT token, msr DIT #1, isb sy for sb, call, clear only if the token was 0; --wrap), apinop (the same wrapper with every DIT instruction a NOP), taint (ExpeDITe at the shipped defaults: callee contract, twins, intra-block placement; seed_flow_contract.txt, the owned list).
# K = inputs signed per flow; spec = renamed MSR DIT, serdit = serialising; 5 argv[0] offsets; 450 runs, all gates pass. Compiler dit-tainter (LLVM 9d596a3c2858 code); gem5 the rig worktree's build (pre master #106).
# taintx = ExpeDITe with -taint-dit-external-preserves (library obj/taintx), 90 cells added 2026-09-05 evening, all gates pass.
K,offset,arm,cfg,rc,iter,warmup,targets,cycles,numInsts,simInsts,ipc,ditSuppressed,ditSwitches,commitNonSpecStalls,checksum,wall_s
0,3,taint,serdit,0,1,1,1,30030705.0,59210273.0,59200930.0,1.971658,0.0,0.0,20696.0,837640467,
0,3,taint,spec,0,1,1,1,29924441.0,59210273.0,59200930.0,1.978659,0.0,0.0,20696.0,837640467,
0,3,taintx,serdit,0,1,1,1,30014606.0,59210273.0,59200930.0,1.972715,0.0,0.0,20696.0,837640467,1389.1
0,3,taintx,spec,0,1,1,1,29905131.0,59210273.0,59200930.0,1.979937,0.0,0.0,20696.0,837640467,1585.3
0,4,api,serdit,0,1,1,1,29978386.0,59210273.0,59200930.0,1.975099,0.0,0.0,20696.0,837640467,
0,4,api,spec,0,1,1,1,29978386.0,59210273.0,59200930.0,1.975099,0.0,0.0,20696.0,837640467,
0,4,apinop,serdit,0,1,1,1,29978386.0,59210273.0,59200930.0,1.975099,0.0,0.0,20696.0,837640467,
0,4,apinop,spec,0,1,1,1,29978386.0,59210273.0,59200930.0,1.975099,0.0,0.0,20696.0,837640467,
0,4,base,serdit,0,1,1,1,29865174.0,59210273.0,59200930.0,1.982586,0.0,0.0,20696.0,837640467,
0,4,base,spec,0,1,1,1,29865174.0,59210273.0,59200930.0,1.982586,0.0,0.0,20696.0,837640467,
0,4,blanket,serdit,0,1,1,1,31994357.0,59210273.0,59200930.0,1.850647,2776425.0,0.0,20696.0,837640467,
0,4,blanket,spec,0,1,1,1,31994357.0,59210273.0,59200930.0,1.850647,2776425.0,0.0,20696.0,837640467,
0,4,taint,serdit,0,1,1,1,29929002.0,59210273.0,59200930.0,1.978358,0.0,0.0,20696.0,837640467,
0,4,taint,spec,0,1,1,1,30026934.0,59210273.0,59200930.0,1.971905,0.0,0.0,20696.0,837640467,
0,4,taintx,serdit,0,1,1,1,29946977.0,59210273.0,59200930.0,1.97717,0.0,0.0,20696.0,837640467,1082.9
0,4,taintx,spec,0,1,1,1,30021117.0,59210273.0,59200930.0,1.972287,0.0,0.0,20696.0,837640467,1359.3
1,0,api,serdit,0,1,1,1,30202506.0,59968359.0,59958990.0,1.985542,112352.0,4.0,20740.0,837648726,
1,0,api,spec,0,1,1,1,30279644.0,59968359.0,59958990.0,1.980484,112399.0,4.0,20738.0,837648726,
1,0,apinop,serdit,0,1,1,1,30193969.0,59968359.0,59958984.0,1.986104,0.0,0.0,20736.0,837648726,
1,0,apinop,spec,0,1,1,1,30193969.0,59968359.0,59958984.0,1.986104,0.0,0.0,20736.0,837648726,
1,0,base,serdit,0,1,1,1,30390024.0,59968335.0,59958966.0,1.97329,0.0,0.0,20736.0,837648726,
1,0,base,spec,0,1,1,1,30390024.0,59968335.0,59958966.0,1.97329,0.0,0.0,20736.0,837648726,
1,0,blanket,serdit,0,1,1,1,32242739.0,59968335.0,59958966.0,1.859902,3194231.0,0.0,20736.0,837648726,
1,0,blanket,spec,0,1,1,1,32242739.0,59968335.0,59958966.0,1.859902,3194231.0,0.0,20736.0,837648726,
1,0,taint,serdit,0,1,1,1,30181514.0,59969625.0,59960256.0,1.986965,113841.0,156.0,20894.0,837648726,
1,0,taint,spec,0,1,1,1,30108878.0,59969625.0,59960256.0,1.991759,113799.0,156.0,20738.0,837648726,
1,0,taintx,serdit,0,1,1,1,30150139.0,59969613.0,59960244.0,1.989033,115649.0,144.0,20882.0,837648726,1132.5
1,0,taintx,spec,0,1,1,1,30065832.0,59969613.0,59960244.0,1.99461,115753.0,144.0,20738.0,837648726,1585.0
1,1,api,serdit,0,1,1,1,30227098.0,59968359.0,59958990.0,1.983927,112585.0,4.0,20740.0,837648726,
