rep,arm,total_s,raw_sign_s,secret_frac,checksum,probe_const_off,probe_const_on
34,null,3.163888,0.288926,9.1320,10527241102943389473,0.2210,0.8693
34,always,3.252757,0.312398,9.6041,10527241102943389473,0.2210,0.8693
34,oracle,3.176657,0.308159,9.7007,10527241102943389473,0.2210,0.8693
34,pass_hoist,3.522939,0.419210,11.8994,10527241102943389473,0.2210,0.8693
34,pass_relaxed,3.327686,0.354684,10.6586,10527241102943389473,0.2210,0.8693
34,pass_clone,3.340068,0.317087,9.4934,10527241102943389473,0.2210,0.8693
34,pass_clonerelax,3.327253,0.355227,10.6763,10527241102943389473,0.2210,0.8693
34,baseline2,3.169623,0.288846,9.1129,10527241102943389473,0.2210,0.8693
34,baseline,3.168135,0.288711,9.1130,10527241102943389473,0.2210,0.8693
35,always,3.277364,0.307812,9.3921,10527241102943389473,0.2216,0.8699
35,oracle,3.188888,0.308415,9.6716,10527241102943389473,0.2216,0.8699
35,pass_hoist,3.538455,0.421046,11.8992,10527241102943389473,0.2216,0.8699
35,pass_relaxed,3.359499,0.354309,10.5465,10527241102943389473,0.2216,0.8699
35,pass_clone,3.340809,0.317241,9.4959,10527241102943389473,0.2216,0.8699
35,pass_clonerelax,3.338998,0.355320,10.6415,10527241102943389473,0.2216,0.8699
35,baseline2,3.149891,0.288376,9.1551,10527241102943389473,0.2216,0.8699
35,baseline,3.142593,0.288373,9.1763,10527241102943389473,0.2216,0.8699
35,null,3.162655,0.288887,9.1343,10527241102943389473,0.2216,0.8699
36,oracle,3.188864,0.307930,9.6564,10527241102943389473,0.2251,0.8692
36,pass_hoist,3.503624,0.420079,11.9898,10527241102943389473,0.2251,0.8692
36,pass_relaxed,3.323624,0.354168,10.6561,10527241102943389473,0.2251,0.8692
36,pass_clone,3.328915,0.316928,9.5204,10527241102943389473,0.2251,0.8692
36,pass_clonerelax,3.349340,0.355034,10.6001,10527241102943389473,0.2251,0.8692
36,baseline2,3.151189,0.288039,9.1406,10527241102943389473,0.2251,0.8692
36,baseline,3.199815,0.289670,9.0527,10527241102943389473,0.2251,0.8692
36,null,3.170757,0.289190,9.1205,10527241102943389473,0.2251,0.8692
36,always,3.242495,0.308253,9.5067,10527241102943389473,0.2251,0.8692
37,pass_hoist,3.520219,0.420139,11.9350,10527241102943389473,0.2220,0.8689
37,pass_relaxed,3.453296,0.359987,10.4244,10527241102943389473,0.2220,0.8689
37,pass_clone,3.327631,0.317241,9.5335,10527241102943389473,0.2220,0.8689
37,pass_clonerelax,3.356628,0.355004,10.5762,10527241102943389473,0.2220,0.8689
37,baseline2,3.191288,0.288792,9.0494,10527241102943389473,0.2220,0.8689
37,baseline,3.172530,0.288487,9.0933,10527241102943389473,0.2220,0.8689
37,null,3.167635,0.288077,9.0944,10527241102943389473,0.2220,0.8689
