rep,arm,total_s,raw_sign_s,secret_frac,checksum,probe_const_off,probe_const_on
38,pass_clonegated,3.322236,0.314116,9.4550,10527241102943389473,0.2193,0.8701
38,baseline2,3.149136,0.288094,9.1483,10527241102943389473,0.2193,0.8701
38,baseline,3.150567,0.288211,9.1479,10527241102943389473,0.2193,0.8701
38,null,3.177254,0.287939,9.0625,10527241102943389473,0.2193,0.8701
38,always,3.246425,0.306055,9.4275,10527241102943389473,0.2193,0.8701
38,oracle,3.206387,0.306058,9.5453,10527241102943389473,0.2193,0.8701
38,pass_hoist,3.505091,0.412257,11.7617,10527241102943389473,0.2193,0.8701
39,pass_gated,3.437031,0.351859,10.2373,10527241102943389473,0.2180,0.8703
39,pass_clonegated,3.330193,0.313050,9.4003,10527241102943389473,0.2180,0.8703
39,baseline2,3.140510,0.288118,9.1742,10527241102943389473,0.2180,0.8703
39,baseline,3.142295,0.287527,9.1502,10527241102943389473,0.2180,0.8703
39,null,3.163918,0.288138,9.1070,10527241102943389473,0.2180,0.8703
39,always,3.232199,0.306725,9.4897,10527241102943389473,0.2180,0.8703
39,oracle,3.197568,0.306994,9.6009,10527241102943389473,0.2180,0.8703
39,pass_hoist,3.539369,0.411785,11.6344,10527241102943389473,0.2180,0.8703
39,pass_clone,3.335758,0.315280,9.4515,10527241102943389473,0.2180,0.8703
